25982
1976-03-19	sell-high	INTC	7331378
1976-03-22	buy-open	MRK	1199760
1976-03-22	sell-high	MRK	1199760
1976-03-23	buy-open	INTC	6930967
1976-03-23	sell-high	INTC	6930967
1976-03-24	buy-open	INTC	6930967
1976-03-24	sell-high	INTC	6930967
1976-03-25	buy-open	INTC	6930967
1976-03-25	sell-high	INTC	6930967
1976-03-26	buy-open	HPQ	1501276
1976-03-26	sell-high	HPQ	1501276
1976-03-29	buy-open	MCD	807167
1976-03-29	sell-high	MCD	807167
1976-03-30	buy-open	MO	14839705
1976-03-30	sell-high	MO	14839705
1976-03-31	buy-open	DIS	1053629
1976-03-31	sell-high	DIS	1053629
1976-04-01	buy-open	CAT	266538
1976-04-01	sell-high	CAT	266538
1976-04-02	buy-open	AXP	1021450
1976-04-02	sell-high	AXP	1021450
1976-04-05	buy-open	DIS	1033484
1976-04-05	sell-high	DIS	1033484
1976-04-06	buy-open	BA	1348072
1976-04-06	sell-high	BA	1348072
1976-04-07	buy-open	AXP	993838
1976-04-07	sell-high	AXP	993838
1976-04-08	buy-open	HPQ	1459640
1976-04-08	sell-high	HPQ	1459640
1976-04-09	buy-open	WMT	5210152
1976-04-09	sell-high	WMT	5210152
1976-04-12	buy-open	INTC	6930967
1976-04-12	sell-high	INTC	6930967
1976-04-13	buy-open	AA	360023
1976-04-13	sell-high	AA	360023
1976-04-14	buy-open	XOM	449276
1976-04-14	sell-high	XOM	449276
1976-04-15	buy-open	INTC	6562541
1976-04-15	sell-high	INTC	6562541
1976-04-19	buy-open	UTX	1441337
1976-04-19	sell-high	UTX	1441337
1976-04-20	buy-open	AA	339766
1976-04-20	sell-high	AA	339766
1976-04-21	buy-open	KO	1369675
1976-04-21	sell-high	KO	1369675
1976-04-22	buy-open	GE	1099384
1976-04-22	sell-high	GE	1099384
1976-04-23	buy-open	AXP	1137268
1976-04-23	sell-high	AXP	1137268
1976-04-26	buy-open	ED	481440
1976-04-26	sell-high	ED	481440
1976-04-27	buy-open	XOM	442791
1976-04-27	sell-high	XOM	442791
1976-04-28	buy-open	INTC	5117675
1976-04-28	sell-high	INTC	5117675
1976-04-29	buy-open	BA	1275672
1976-04-29	sell-high	BA	1275672
1976-04-30	buy-open	BA	1235788
1976-04-30	sell-high	BA	1235788
1976-05-03	buy-open	INTC	6562541
1976-05-03	sell-high	INTC	6562541
1976-05-04	buy-open	BA	1275672
1976-05-04	sell-high	BA	1275672
1976-05-05	buy-open	BA	1210214
1976-05-05	sell-high	BA	1210214
1976-05-06	buy-open	PG	449095
1976-05-06	sell-high	PG	449095
1976-05-07	buy-open	BA	1186380
1976-05-07	sell-high	BA	1186380
1976-05-10	buy-open	INTC	5932957
1976-05-10	sell-high	INTC	5932957
1976-05-11	buy-open	BA	1098538
1976-05-11	sell-high	BA	1098538
1976-05-12	buy-open	HPQ	1527650
1976-05-12	sell-high	HPQ	1527650
1976-05-13	buy-open	AA	319274
1976-05-13	sell-high	AA	319274
1976-05-14	buy-open	INTC	6232859
1976-05-14	sell-high	INTC	6232859
1976-05-17	buy-open	INTC	3860698
1976-05-17	sell-high	INTC	3860698
1976-05-18	buy-open	INTC	5746161
1976-05-18	sell-high	INTC	5746161
1976-05-19	buy-open	BA	1040474
1976-05-19	sell-high	BA	1040474
1976-05-20	buy-open	MO	15211439
1976-05-20	sell-high	MO	15211439
1976-05-21	buy-open	MCD	908100
1976-05-21	sell-high	MCD	908100
1976-05-24	buy-open	MRK	1199760
1976-05-24	sell-high	MRK	1199760
1976-05-25	buy-open	INTC	6562541
1976-05-25	sell-high	INTC	6562541
1976-05-26	buy-open	INTC	6562541
1976-05-26	sell-high	INTC	6562541
1976-05-27	buy-open	INTC	6015510
1976-05-27	sell-high	INTC	6015510
1976-05-28	buy-open	INTC	4040268
1976-05-28	sell-high	INTC	4040268
1976-06-01	buy-open	AXP	940982
1976-06-01	sell-high	AXP	940982
1976-06-02	buy-open	INTC	6562541
1976-06-02	sell-high	INTC	6562541
1976-06-03	buy-open	AA	317198
1976-06-03	sell-high	AA	317198
1976-06-04	buy-open	PG	432347
1976-06-04	sell-high	PG	432347
1976-06-07	buy-open	GE	1160766
1976-06-07	sell-high	GE	1160766
1976-06-08	buy-open	INTC	6930967
1976-06-08	sell-high	INTC	6930967
1976-06-09	buy-open	INTC	5431916
1976-06-09	sell-high	INTC	5431916
1976-06-10	buy-open	INTC	6562541
1976-06-10	sell-high	INTC	6562541
1976-06-11	buy-open	MCD	949938
1976-06-11	sell-high	MCD	949938
1976-06-14	buy-open	HON	463198
1976-06-14	sell-high	HON	463198
1976-06-15	buy-open	MO	12910266
1976-06-15	sell-high	MO	12910266
1976-06-16	buy-open	MCD	901794
1976-06-16	sell-high	MCD	901794
1976-06-17	buy-open	MMM	403095
1976-06-17	sell-high	MMM	403095
1976-06-18	buy-open	DIS	1106684
1976-06-18	sell-high	DIS	1106684
1976-06-21	buy-open	PG	433388
1976-06-21	sell-high	PG	433388
1976-06-22	buy-open	CAT	243433
1976-06-22	sell-high	CAT	243433
1976-06-23	buy-open	INTC	7331378
1976-06-23	sell-high	INTC	7331378
1976-06-24	buy-open	UTX	1240486
1976-06-24	sell-high	UTX	1240486
1976-06-25	buy-open	INTC	6930967
1976-06-25	sell-high	INTC	6930967
1976-06-28	buy-open	HPQ	1492760
1976-06-28	sell-high	HPQ	1492760
1976-06-29	buy-open	UTX	1241773
1976-06-29	sell-high	UTX	1241773
1976-06-30	buy-open	WMT	23460754
1976-06-30	sell-high	WMT	23460754
1976-07-01	buy-open	MRK	1177301
1976-07-01	sell-high	MRK	1177301
1976-07-02	buy-open	HON	256706
1976-07-02	sell-high	HON	256706
1976-07-06	buy-open	MO	8540636
1976-07-06	sell-high	MO	8540636
1976-07-07	buy-open	INTC	6562541
1976-07-07	sell-high	INTC	6562541
1976-07-08	buy-open	MMM	385966
1976-07-08	sell-high	MMM	385966
1976-07-09	buy-open	INTC	6562541
1976-07-09	sell-high	INTC	6562541
1976-07-12	buy-open	MO	15211439
1976-07-12	sell-high	MO	15211439
1976-07-13	buy-open	MO	15211439
1976-07-13	sell-high	MO	15211439
1976-07-14	buy-open	MMM	369017
1976-07-14	sell-high	MMM	369017
1976-07-15	buy-open	MO	15211439
1976-07-15	sell-high	MO	15211439
1976-07-16	buy-open	AXP	927127
1976-07-16	sell-high	AXP	927127
1976-07-19	buy-open	MO	12541397
1976-07-19	sell-high	MO	12541397
1976-07-20	buy-open	AXP	911660
1976-07-20	sell-high	AXP	911660
1976-07-21	buy-open	MO	15211439
1976-07-21	sell-high	MO	15211439
1976-07-22	buy-open	MO	7746156
1976-07-22	sell-high	MO	7746156
1976-07-23	buy-open	MMM	383450
1976-07-23	sell-high	MMM	383450
1976-07-26	buy-open	MO	8256895
1976-07-26	sell-high	MO	8256895
1976-07-27	buy-open	MO	10668701
1976-07-27	sell-high	MO	10668701
1976-07-28	buy-open	AA	257480
1976-07-28	sell-high	AA	257480
1976-07-29	buy-open	BA	972289
1976-07-29	sell-high	BA	972289
1976-07-30	buy-open	BA	956754
1976-07-30	sell-high	BA	956754
1976-08-02	buy-open	MCD	888651
1976-08-02	sell-high	MCD	888651
1976-08-03	buy-open	BA	905469
1976-08-03	sell-high	BA	905469
1976-08-04	buy-open	HON	438711
1976-08-04	sell-high	HON	438711
1976-08-05	buy-open	DIS	1204291
1976-08-05	sell-high	DIS	1204291
1976-08-06	buy-open	AXP	911660
1976-08-06	sell-high	AXP	911660
1976-08-09	buy-open	MMM	341836
1976-08-09	sell-high	MMM	341836
1976-08-10	buy-open	MMM	377301
1976-08-10	sell-high	MMM	377301
1976-08-11	buy-open	MO	15211439
1976-08-11	sell-high	MO	15211439
1976-08-12	buy-open	INTC	6509320
1976-08-12	sell-high	INTC	6509320
1976-08-13	buy-open	MO	15211439
1976-08-13	sell-high	MO	15211439
1976-08-16	buy-open	MCD	935453
1976-08-16	sell-high	MCD	935453
1976-08-17	buy-open	HPQ	1612643
1976-08-17	sell-high	HPQ	1612643
1976-08-18	buy-open	WMT	2770717
1976-08-18	sell-high	WMT	2770717
1976-08-19	buy-open	WMT	4758406
1976-08-19	sell-high	WMT	4758406
1976-08-20	buy-open	INTC	5521700
1976-08-20	sell-high	INTC	5521700
1976-08-23	buy-open	DIS	1319957
1976-08-23	sell-high	DIS	1319957
1976-08-24	buy-open	CAT	254731
1976-08-24	sell-high	CAT	254731
1976-08-25	buy-open	JPM	468669
1976-08-25	sell-high	JPM	468669
1976-08-26	buy-open	IP	179221
1976-08-26	sell-high	IP	179221
1976-08-27	buy-open	AXP	911660
1976-08-27	sell-high	AXP	911660
1976-08-30	buy-open	DIS	1193772
1976-08-30	sell-high	DIS	1193772
1976-08-31	buy-open	HPQ	1879699
1976-08-31	sell-high	HPQ	1879699
1976-09-01	buy-open	INTC	6374644
1976-09-01	sell-high	INTC	6374644
1976-09-02	buy-open	INTC	7331378
1976-09-02	sell-high	INTC	7331378
1976-09-03	buy-open	INTC	3770913
1976-09-03	sell-high	INTC	3770913
1976-09-07	buy-open	HPQ	1879699
1976-09-07	sell-high	HPQ	1879699
1976-09-08	buy-open	AXP	868507
1976-09-08	sell-high	AXP	868507
1976-09-09	buy-open	HPQ	1826484
1976-09-09	sell-high	HPQ	1826484
1976-09-10	buy-open	INTC	6930967
1976-09-10	sell-high	INTC	6930967
1976-09-13	buy-open	XOM	386070
1976-09-13	sell-high	XOM	386070
1976-09-14	buy-open	JNJ	1073405
1976-09-14	sell-high	JNJ	1073405
1976-09-15	buy-open	MRK	1105827
1976-09-15	sell-high	MRK	1105827
1976-09-16	buy-open	INTC	6930967
1976-09-16	sell-high	INTC	6930967
1976-09-17	buy-open	MO	13696753
1976-09-17	sell-high	MO	13696753
1976-09-20	buy-open	AXP	875503
1976-09-20	sell-high	AXP	875503
1976-09-21	buy-open	HON	391339
1976-09-21	sell-high	HON	391339
1976-09-22	buy-open	INTC	5072784
1976-09-22	sell-high	INTC	5072784
1976-09-23	buy-open	INTC	7331378
1976-09-23	sell-high	INTC	7331378
1976-09-24	buy-open	AXP	879880
1976-09-24	sell-high	AXP	879880
1976-09-27	buy-open	JNJ	1050420
1976-09-27	sell-high	JNJ	1050420
1976-09-29	buy-open	AA	194642
1976-09-29	sell-high	AA	194642
1976-09-30	buy-open	AXP	911660
1976-09-30	sell-high	AXP	911660
1976-10-01	buy-open	CAT	263622
1976-10-01	sell-high	CAT	263622
1976-10-04	buy-open	UTX	788382
1976-10-04	sell-high	UTX	788382
1976-10-05	buy-open	GE	1160766
1976-10-05	sell-high	GE	1160766
1976-10-06	buy-open	MCD	928677
1976-10-06	sell-high	MCD	928677
1976-10-07	buy-open	MCD	921828
1976-10-07	sell-high	MCD	921828
1976-10-08	buy-open	KO	1377031
1976-10-08	sell-high	KO	1377031
1976-10-11	buy-open	ED	157494
1976-10-11	sell-high	ED	157494
1976-10-12	buy-open	INTC	5521700
1976-10-12	sell-high	INTC	5521700
1976-10-13	buy-open	MRK	1125365
1976-10-13	sell-high	MRK	1125365
1976-10-14	buy-open	AXP	934754
1976-10-14	sell-high	AXP	934754
1976-10-15	buy-open	GE	1194315
1976-10-15	sell-high	GE	1194315
1976-10-18	buy-open	MO	13696753
1976-10-18	sell-high	MO	13696753
1976-10-19	buy-open	INTC	7272486
1976-10-19	sell-high	INTC	7272486
1976-10-20	buy-open	MO	8937873
1976-10-20	sell-high	MO	8937873
1976-10-21	buy-open	UTX	1272247
1976-10-21	sell-high	UTX	1272247
1976-10-22	buy-open	AXP	714903
1976-10-22	sell-high	AXP	714903
1976-10-25	buy-open	INTC	8312551
1976-10-25	sell-high	INTC	8312551
1976-10-26	buy-open	MO	12938639
1976-10-26	sell-high	MO	12938639
1976-10-27	buy-open	INTC	3950483
1976-10-27	sell-high	INTC	3950483
1976-10-28	buy-open	DIS	1422879
1976-10-28	sell-high	DIS	1422879
1976-10-29	buy-open	MO	12626521
1976-10-29	sell-high	MO	12626521
1976-11-01	buy-open	BA	898795
1976-11-01	sell-high	BA	898795
1976-11-04	buy-open	BA	853387
1976-11-04	sell-high	BA	853387
1976-11-05	buy-open	ED	123258
1976-11-05	sell-high	ED	123258
1976-11-08	buy-open	INTC	2289485
1976-11-08	sell-high	INTC	2289485
1976-11-09	buy-open	GE	1182732
1976-11-09	sell-high	GE	1182732
1976-11-10	buy-open	DIS	1422879
1976-11-10	sell-high	DIS	1422879
1976-11-11	buy-open	DIS	1404691
1976-11-11	sell-high	DIS	1404691
1976-11-12	buy-open	CNP	169828
1976-11-12	sell-high	CNP	169828
1976-11-15	buy-open	MO	13696753
1976-11-15	sell-high	MO	13696753
1976-11-16	buy-open	XOM	418830
1976-11-16	sell-high	XOM	418830
1976-11-17	buy-open	MCD	908100
1976-11-17	sell-high	MCD	908100
1976-11-18	buy-open	INTC	8911067
1976-11-18	sell-high	INTC	8911067
1976-11-19	buy-open	WMT	10209497
1976-11-19	sell-high	WMT	10209497
1976-11-22	buy-open	HPQ	1892863
1976-11-22	sell-high	HPQ	1892863
1976-11-23	buy-open	CNP	287914
1976-11-23	sell-high	CNP	287914
1976-11-24	buy-open	XOM	411844
1976-11-24	sell-high	XOM	411844
1976-11-26	buy-open	INTC	7586727
1976-11-26	sell-high	INTC	7586727
1976-11-29	buy-open	GE	1171646
1976-11-29	sell-high	GE	1171646
1976-11-30	buy-open	ED	378199
1976-11-30	sell-high	ED	378199
1976-12-01	buy-open	INTC	7789375
1976-12-01	sell-high	INTC	7789375
1976-12-02	buy-open	PG	425966
1976-12-02	sell-high	PG	425966
1976-12-03	buy-open	MRK	1338508
1976-12-03	sell-high	MRK	1338508
1976-12-06	buy-open	MRK	1284356
1976-12-06	sell-high	MRK	1284356
1976-12-07	buy-open	AXP	875503
1976-12-07	sell-high	AXP	875503
1976-12-08	buy-open	MRK	1284356
1976-12-08	sell-high	MRK	1284356
1976-12-09	buy-open	GE	1171646
1976-12-09	sell-high	GE	1171646
1976-12-10	buy-open	XOM	397235
1976-12-10	sell-high	XOM	397235
1976-12-13	buy-open	IP	176944
1976-12-13	sell-high	IP	176944
1976-12-14	buy-open	DIS	1352447
1976-12-14	sell-high	DIS	1352447
1976-12-15	buy-open	AXP	889679
1976-12-15	sell-high	AXP	889679
1976-12-16	buy-open	HON	448893
1976-12-16	sell-high	HON	448893
1976-12-17	buy-open	INTC	5521700
1976-12-17	sell-high	INTC	5521700
1976-12-20	buy-open	GE	1150218
1976-12-20	sell-high	GE	1150218
1976-12-21	buy-open	INTC	8312551
1976-12-21	sell-high	INTC	8312551
1976-12-22	buy-open	DIS	1319957
1976-12-22	sell-high	DIS	1319957
1976-12-23	buy-open	UTX	1133915
1976-12-23	sell-high	UTX	1133915
1976-12-27	buy-open	INTC	7789375
1976-12-27	sell-high	INTC	7789375
1976-12-28	buy-open	GE	1118818
1976-12-28	sell-high	GE	1118818
1976-12-29	buy-open	JNJ	1292991
1976-12-29	sell-high	JNJ	1292991
1976-12-30	buy-open	INTC	7789375
1976-12-30	sell-high	INTC	7789375
1976-12-31	buy-open	INTC	7789375
1976-12-31	sell-high	INTC	7789375
1977-01-03	buy-open	MCD	964878
1977-01-03	sell-high	MCD	964878
1977-01-04	buy-open	JPM	260967
1977-01-04	sell-high	JPM	260967
1977-01-05	buy-open	HPQ	2010333
1977-01-05	sell-high	HPQ	2010333
1977-01-06	buy-open	INTC	8312551
1977-01-06	sell-high	INTC	8312551
1977-01-07	buy-open	INTC	8312551
1977-01-07	sell-high	INTC	8312551
1977-01-10	buy-open	INTC	8312551
1977-01-10	sell-high	INTC	8312551
1977-01-11	buy-open	DTE	53543
1977-01-11	sell-high	DTE	53543
1977-01-12	buy-open	HON	356461
1977-01-12	sell-high	HON	356461
1977-01-13	buy-open	INTC	8312551
1977-01-13	sell-high	INTC	8312551
1977-01-14	buy-open	INTC	8312551
1977-01-14	sell-high	INTC	8312551
1977-01-17	buy-open	INTC	5431916
1977-01-17	sell-high	INTC	5431916
1977-01-18	buy-open	INTC	8312551
1977-01-18	sell-high	INTC	8312551
1977-01-19	buy-open	GD	2426301
1977-01-19	sell-high	GD	2426301
1977-01-20	buy-open	CAT	280151
1977-01-20	sell-high	CAT	280151
1977-01-21	buy-open	HPQ	2107215
1977-01-21	sell-high	HPQ	2107215
1977-01-24	buy-open	CVX	278111
1977-01-24	sell-high	CVX	278111
1977-01-25	buy-open	ED	1426408
1977-01-25	sell-high	ED	1426408
1977-01-26	buy-open	GE	1139471
1977-01-26	sell-high	GE	1139471
1977-01-27	buy-open	MMM	429608
1977-01-27	sell-high	MMM	429608
1977-01-28	buy-open	JNJ	1498351
1977-01-28	sell-high	JNJ	1498351
1977-01-31	buy-open	GD	1900780
1977-01-31	sell-high	GD	1900780
1977-02-01	buy-open	DIS	1521375
1977-02-01	sell-high	DIS	1521375
1977-02-02	buy-open	INTC	8312551
1977-02-02	sell-high	INTC	8312551
1977-02-03	buy-open	INTC	8312551
1977-02-03	sell-high	INTC	8312551
1977-02-04	buy-open	INTC	6284862
1977-02-04	sell-high	INTC	6284862
1977-02-07	buy-open	INTC	8312551
1977-02-07	sell-high	INTC	8312551
1977-02-08	buy-open	INTC	8312551
1977-02-08	sell-high	INTC	8312551
1977-02-09	buy-open	UTX	603431
1977-02-09	sell-high	UTX	603431
1977-02-10	buy-open	GD	1835563
1977-02-10	sell-high	GD	1835563
1977-02-11	buy-open	HPQ	2419549
1977-02-11	sell-high	HPQ	2419549
1977-02-14	buy-open	INTC	8312551
1977-02-14	sell-high	INTC	8312551
1977-02-15	buy-open	INTC	6509320
1977-02-15	sell-high	INTC	6509320
1977-02-16	buy-open	BA	905469
1977-02-16	sell-high	BA	905469
1977-02-17	buy-open	IP	211380
1977-02-17	sell-high	IP	211380
1977-02-18	buy-open	HPQ	2311924
1977-02-18	sell-high	HPQ	2311924
1977-02-22	buy-open	INTC	4130055
1977-02-22	sell-high	INTC	4130055
1977-02-23	buy-open	BA	891742
1977-02-23	sell-high	BA	891742
1977-02-24	buy-open	KR	4885208
1977-02-24	sell-high	KR	4885208
1977-02-25	buy-open	PEP	951112
1977-02-25	sell-high	PEP	951112
1977-02-28	buy-open	HPQ	2353162
1977-02-28	sell-high	HPQ	2353162
1977-03-01	buy-open	INTC	7721403
1977-03-01	sell-high	INTC	7721403
1977-03-02	buy-open	INTC	8312551
1977-03-02	sell-high	INTC	8312551
1977-03-03	buy-open	IP	206138
1977-03-03	sell-high	IP	206138
1977-03-04	buy-open	MMM	429608
1977-03-04	sell-high	MMM	429608
1977-03-07	buy-open	DIS	1611084
1977-03-07	sell-high	DIS	1611084
1977-03-08	buy-open	KO	1551831
1977-03-08	sell-high	KO	1551831
1977-03-09	buy-open	AXP	970006
1977-03-09	sell-high	AXP	970006
1977-03-10	buy-open	INTC	7541838
1977-03-10	sell-high	INTC	7541838
1977-03-11	buy-open	PEP	760382
1977-03-11	sell-high	PEP	760382
1977-03-14	buy-open	DWDP	474743
1977-03-14	sell-high	DWDP	474743
1977-03-15	buy-open	DIS	1611084
1977-03-15	sell-high	DIS	1611084
1977-03-16	buy-open	INTC	8911067
1977-03-16	sell-high	INTC	8911067
1977-03-17	buy-open	INTC	8911067
1977-03-17	sell-high	INTC	8911067
1977-03-18	buy-open	INTC	8260103
1977-03-18	sell-high	INTC	8260103
1977-03-21	buy-open	MRK	1277356
1977-03-21	sell-high	MRK	1277356
1977-03-22	buy-open	AXP	943040
1977-03-22	sell-high	AXP	943040
1977-03-23	buy-open	AXP	943040
1977-03-23	sell-high	AXP	943040
1977-03-24	buy-open	AXP	943040
1977-03-24	sell-high	AXP	943040
1977-03-25	buy-open	CAT	270138
1977-03-25	sell-high	CAT	270138
1977-03-28	buy-open	DIS	1826150
1977-03-28	sell-high	DIS	1826150
1977-03-29	buy-open	DIS	1766784
1977-03-29	sell-high	DIS	1766784
1977-03-30	buy-open	CL	1550611
1977-03-30	sell-high	CL	1550611
1977-03-31	buy-open	AXP	993838
1977-03-31	sell-high	AXP	993838
1977-04-01	buy-open	MO	15211439
1977-04-01	sell-high	MO	15211439
1977-04-04	buy-open	BMY	483932
1977-04-04	sell-high	BMY	483932
1977-04-05	buy-open	HON	334139
1977-04-05	sell-high	HON	334139
1977-04-06	buy-open	MO	15211439
1977-04-06	sell-high	MO	15211439
1977-04-07	buy-open	MO	7802904
1977-04-07	sell-high	MO	7802904
1977-04-11	buy-open	UTX	1203804
1977-04-11	sell-high	UTX	1203804
1977-04-12	buy-open	GD	2343368
1977-04-12	sell-high	GD	2343368
1977-04-13	buy-open	UTX	659473
1977-04-13	sell-high	UTX	659473
1977-04-14	buy-open	INTC	10383137
1977-04-14	sell-high	INTC	10383137
1977-04-15	buy-open	INTC	10383137
1977-04-15	sell-high	INTC	10383137
1977-04-18	buy-open	INTC	10280239
1977-04-18	sell-high	INTC	10280239
1977-04-19	buy-open	INTC	10383137
1977-04-19	sell-high	INTC	10383137
1977-04-20	buy-open	INTC	9202837
1977-04-20	sell-high	INTC	9202837
1977-04-21	buy-open	AA	167056
1977-04-21	sell-high	AA	167056
1977-04-22	buy-open	JPM	449940
1977-04-22	sell-high	JPM	449940
1977-04-25	buy-open	DIS	1857010
1977-04-25	sell-high	DIS	1857010
1977-04-26	buy-open	MCD	1328021
1977-04-26	sell-high	MCD	1328021
1977-04-27	buy-open	INTC	11357183
1977-04-27	sell-high	INTC	11357183
1977-04-28	buy-open	DIS	1826150
1977-04-28	sell-high	DIS	1826150
1977-04-29	buy-open	DWDP	482226
1977-04-29	sell-high	DWDP	482226
1977-05-02	buy-open	BA	765286
1977-05-02	sell-high	BA	765286
1977-05-03	buy-open	HPQ	2374958
1977-05-03	sell-high	HPQ	2374958
1977-05-04	buy-open	BA	732171
1977-05-04	sell-high	BA	732171
1977-05-05	buy-open	INTC	10383137
1977-05-05	sell-high	INTC	10383137
1977-05-06	buy-open	INTC	8619238
1977-05-06	sell-high	INTC	8619238
1977-05-09	buy-open	INTC	8798807
1977-05-09	sell-high	INTC	8798807
1977-05-10	buy-open	UTX	1051856
1977-05-10	sell-high	UTX	1051856
1977-05-11	buy-open	LMT	305947
1977-05-11	sell-high	LMT	305947
1977-05-12	buy-open	DIS	1556639
1977-05-12	sell-high	DIS	1556639
1977-05-13	buy-open	JNJ	1555209
1977-05-13	sell-high	JNJ	1555209
1977-05-16	buy-open	INTC	10383137
1977-05-16	sell-high	INTC	10383137
1977-05-17	buy-open	INTC	10383137
1977-05-17	sell-high	INTC	10383137
1977-05-18	buy-open	CL	1638410
1977-05-18	sell-high	CL	1638410
1977-05-19	buy-open	WMT	3674212
1977-05-19	sell-high	WMT	3674212
1977-05-20	buy-open	INTC	7137811
1977-05-20	sell-high	INTC	7137811
1977-05-23	buy-open	INTC	10383137
1977-05-23	sell-high	INTC	10383137
1977-05-24	buy-open	INTC	10383137
1977-05-24	sell-high	INTC	10383137
1977-05-25	buy-open	F	1132962
1977-05-25	sell-high	F	1132962
1977-05-26	buy-open	JNJ	1516760
1977-05-26	sell-high	JNJ	1516760
1977-05-27	buy-open	JNJ	1474457
1977-05-27	sell-high	JNJ	1474457
1977-05-31	buy-open	BA	608958
1977-05-31	sell-high	BA	608958
1977-06-01	buy-open	MRK	1355186
1977-06-01	sell-high	MRK	1355186
1977-06-02	buy-open	WMT	5089686
1977-06-02	sell-high	WMT	5089686
1977-06-03	buy-open	PG	543655
1977-06-03	sell-high	PG	543655
1977-06-06	buy-open	MCD	1199328
1977-06-06	sell-high	MCD	1199328
1977-06-07	buy-open	INTC	10383137
1977-06-07	sell-high	INTC	10383137
1977-06-08	buy-open	HPQ	2195437
1977-06-08	sell-high	HPQ	2195437
1977-06-09	buy-open	BA	666444
1977-06-09	sell-high	BA	666444
1977-06-10	buy-open	HPQ	2141373
1977-06-10	sell-high	HPQ	2141373
1977-06-13	buy-open	INTC	9427295
1977-06-13	sell-high	INTC	9427295
1977-06-14	buy-open	INTC	9584970
1977-06-14	sell-high	INTC	9584970
1977-06-15	buy-open	BA	641190
1977-06-15	sell-high	BA	641190
1977-06-16	buy-open	AXP	959232
1977-06-16	sell-high	AXP	959232
1977-06-17	buy-open	INTC	7048023
1977-06-17	sell-high	INTC	7048023
1977-06-20	buy-open	INTC	5701267
1977-06-20	sell-high	INTC	5701267
1977-06-21	buy-open	INTC	8933482
1977-06-21	sell-high	INTC	8933482
1977-06-22	buy-open	PEP	989511
1977-06-22	sell-high	PEP	989511
1977-06-23	buy-open	GD	2012595
1977-06-23	sell-high	GD	2012595
1977-06-24	buy-open	INTC	8753912
1977-06-24	sell-high	INTC	8753912
1977-06-27	buy-open	INTC	6778672
1977-06-27	sell-high	INTC	6778672
1977-06-28	buy-open	HON	253917
1977-06-28	sell-high	HON	253917
1977-06-29	buy-open	INTC	9584970
1977-06-29	sell-high	INTC	9584970
1977-06-30	buy-open	BMY	1273823
1977-06-30	sell-high	BMY	1273823
1977-07-01	buy-open	F	1401357
1977-07-01	sell-high	F	1401357
1977-07-05	buy-open	UTX	1033164
1977-07-05	sell-high	UTX	1033164
1977-07-06	buy-open	INTC	3007754
1977-07-06	sell-high	INTC	3007754
1977-07-07	buy-open	MMM	452775
1977-07-07	sell-high	MMM	452775
1977-07-08	buy-open	INTC	9584970
1977-07-08	sell-high	INTC	9584970
1977-07-11	buy-open	INTC	4444294
1977-07-11	sell-high	INTC	4444294
1977-07-12	buy-open	INTC	9584970
1977-07-12	sell-high	INTC	9584970
1977-07-13	buy-open	INTC	9584970
1977-07-13	sell-high	INTC	9584970
1977-07-15	buy-open	IBM	73421
1977-07-15	sell-high	IBM	73421
1977-07-18	buy-open	HPQ	2056682
1977-07-18	sell-high	HPQ	2056682
1977-07-19	buy-open	MO	13696753
1977-07-19	sell-high	MO	13696753
1977-07-20	buy-open	INTC	8911067
1977-07-20	sell-high	INTC	8911067
1977-07-21	buy-open	INTC	8911067
1977-07-21	sell-high	INTC	8911067
1977-07-22	buy-open	MO	13696753
1977-07-22	sell-high	MO	13696753
1977-07-25	buy-open	DIS	1685772
1977-07-25	sell-high	DIS	1685772
1977-07-26	buy-open	INTC	5970616
1977-07-26	sell-high	INTC	5970616
1977-07-27	buy-open	ED	335533
1977-07-27	sell-high	ED	335533
1977-07-28	buy-open	WY	408837
1977-07-28	sell-high	WY	408837
1977-07-29	buy-open	WY	256243
1977-07-29	sell-high	WY	256243
1977-08-01	buy-open	MO	13696753
1977-08-01	sell-high	MO	13696753
1977-08-02	buy-open	MO	13696753
1977-08-02	sell-high	MO	13696753
1977-08-03	buy-open	MO	13696753
1977-08-03	sell-high	MO	13696753
1977-08-04	buy-open	INTC	9584970
1977-08-04	sell-high	INTC	9584970
1977-08-05	buy-open	INTC	8911067
1977-08-05	sell-high	INTC	8911067
1977-08-08	buy-open	ED	636827
1977-08-08	sell-high	ED	636827
1977-08-09	buy-open	HPQ	2123999
1977-08-09	sell-high	HPQ	2123999
1977-08-10	buy-open	HPQ	2107215
1977-08-10	sell-high	HPQ	2107215
1977-08-11	buy-open	GD	2118015
1977-08-11	sell-high	GD	2118015
1977-08-12	buy-open	JNJ	1391889
1977-08-12	sell-high	JNJ	1391889
1977-08-15	buy-open	MCD	1083306
1977-08-15	sell-high	MCD	1083306
1977-08-16	buy-open	MRK	1515424
1977-08-16	sell-high	MRK	1515424
1977-08-17	buy-open	DIS	1587805
1977-08-17	sell-high	DIS	1587805
1977-08-18	buy-open	MRK	1496110
1977-08-18	sell-high	MRK	1496110
1977-08-19	buy-open	INTC	4309622
1977-08-19	sell-high	INTC	4309622
1977-08-22	buy-open	INTC	8125429
1977-08-22	sell-high	INTC	8125429
1977-08-23	buy-open	BMY	1185833
1977-08-23	sell-high	BMY	1185833
1977-08-24	buy-open	DIS	1565435
